R;Nome;Squadra;Pv;Mv;Fm;Gf;Gs;Rp;Rc;R+;R-;Ass;Amm;Esp;Au
C;Frendrup;Genoa;37;6,23;6,42;2;0;0;0;0;0;4;6;0;0
C;Pereyra;Udinese;26;6,12;6,58;4;0;0;1;1;0;3;6;0;0
C;Viola;Cagliari;25;6,2;6,7;5;0;0;1;0;1;2;3;0;0
C;Cristante;Roma;37;6,11;6,35;3;0;0;0;0;0;4;8;0;0
C;Rabiot;Juventus;31;6,08;6,5;5;0;0;0;0;0;2;8;0;0
C;Brescianini;Frosinone;35;6,09;6,44;4;0;0;0;0;0;1;1;0;0
C;Tchaouna;Salernitana;29;6,07;6,52;4;0;0;0;0;0;3;4;0;0
C;Pessina;Monza;37;6,07;6,46;6;0;0;5;4;1;2;3;1;0
C;Saelemaekers;Bologna;30;6,08;6,47;4;0;0;0;0;0;3;5;1;0
C;Maldini;Monza;16;6,19;6,97;4;0;0;0;0;0;1;1;0;0
C;Carboni V.;Monza;25;6,02;6,32;2;0;0;0;0;0;2;2;0;0
C;Reijnders;Milan;36;6,12;6,38;3;0;0;0;0;0;4;8;0;0
C;El Shaarawy;Roma;29;6,05;6,4;3;0;0;0;0;0;2;2;0;0
C;Bennacer;Milan;18;6,08;6,47;2;0;0;1;1;0;2;2;0;0
C;Malinovskyi;Genoa;23;6,22;6,63;4;0;0;0;0;0;1;7;0;0
C;Mckennie;Juventus;33;6,2;6,32;0;0;0;0;0;0;7;6;0;0
C;Vlasic;Torino;33;6,02;6,3;3;0;0;0;0;0;2;3;0;0
C;Harroui;Frosinone;17;6,15;6,79;3;0;0;1;1;0;3;2;0;0
C;Thorstvedt;Sassuolo;34;5,94;6,4;6;0;0;0;0;0;1;7;0;0
C;Suslov;Verona;30;6,12;6,47;3;0;0;1;1;0;5;7;0;0
C;Duncan;Fiorentina;26;6,08;6,46;2;0;0;0;0;0;5;2;0;0
C;Arthur Melo;Fiorentina;32;6,12;6,34;2;0;0;1;1;0;2;2;0;0
C;Dominguez;Bologna;2;5,75;5,75;0;0;0;0;0;0;0;0;0;0
C;Folorunsho;Verona;33;6;6,41;5;0;0;0;0;0;1;5;0;0
C;Zielinski;Napoli;27;5,94;6,33;3;0;0;1;1;0;2;1;0;0
C;Badelj;Genoa;32;6,05;6,14;1;0;0;0;0;0;3;6;0;0
C;Mandragora;Fiorentina;30;5,95;6,28;3;0;0;0;0;0;3;5;0;0
C;Barak;Fiorentina;13;6,08;6,62;2;0;0;0;0;0;2;2;0;0
C;Guendouzi;Lazio;33;6,02;6,21;2;0;0;0;0;0;3;3;1;0
C;Thorsby;Genoa;21;5,98;6,31;2;0;0;0;0;0;2;2;0;0
C;Elmas;Napoli;9;6;6,56;2;0;0;0;0;0;0;2;0;0
C;Nandez;Cagliari;30;6,03;6,2;2;0;0;1;1;0;2;7;0;0
C;Ilic;Torino;28;6,07;6,38;3;0;0;0;0;0;1;3;0;0
C;Radonjic;Torino;8;6,06;7,19;3;0;0;0;0;0;0;1;0;0
C;Asllani;Inter;16;6,22;6,5;1;0;0;0;0;0;2;1;0;0
C;Alcaraz;Juventus;7;5,93;6,07;0;0;0;0;0;0;1;0;0;0
C;Lazovic;Verona;31;5,87;6,19;3;0;0;1;1;0;2;0;1;0
C;Paredes;Roma;34;5,99;6,13;3;0;0;3;3;0;4;14;1;0
C;Freuler;Bologna;32;6,11;6,06;1;0;0;0;0;0;0;9;0;0
C;Aouar;Roma;13;5,92;6,73;4;0;0;0;0;0;0;3;0;0
C;Castrovilli;Fiorentina;5;6,3;7,3;1;0;0;0;0;0;2;0;0;0
C;Messias;Genoa;17;6,18;6,35;1;0;0;0;0;0;0;0;0;0
C;Baldanzi;Roma;24;6,08;6,27;2;0;0;0;0;0;0;3;0;0
C;Hjulmand;Lecce;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Oristanio;Cagliari;24;6,1;6,38;2;0;0;0;0;0;1;1;0;0
C;Locatelli;Juventus;35;5,83;5,94;1;0;0;0;0;0;4;6;0;0
C;Kastanos;Salernitana;24;6;6,29;3;0;0;0;0;0;0;5;0;0
C;Walace;Udinese;37;5,93;6;2;0;0;0;0;0;0;7;0;0
C;Matic;Roma;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Duda;Verona;32;6,05;5,98;1;0;0;1;0;1;5;10;2;0
C;Strefezza;Lecce;19;5,82;5,87;1;0;0;1;1;0;0;4;0;0
C;Chukwueze;Milan;20;6,02;6,25;1;0;0;0;0;0;2;1;0;0
C;Maggiore;Salernitana;26;5,87;6,19;4;0;0;0;0;0;1;7;1;0
C;Ndoye;Bologna;31;6,02;6,08;1;0;0;0;0;0;1;4;0;0
C;Iling Junior;Juventus;20;5,98;6,2;1;0;0;0;0;0;2;1;0;0
C;El Azzouzi;Bologna;9;6,11;6,83;2;0;0;0;0;0;2;4;0;0
C;De Roon;Atalanta;30;5,97;5,97;0;0;0;0;0;0;5;10;0;0
C;Verdi;Torino;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Gagliardini;Monza;32;5,88;5,92;1;0;0;0;0;0;1;5;0;0
C;Sottil;Fiorentina;18;5,97;6,44;2;0;0;0;0;0;3;1;0;0
C;Lobotka;Napoli;38;5,93;5,91;0;0;0;0;0;0;1;4;0;0
C;Zurkowski;Empoli;13;6,04;6,81;4;0;0;0;0;0;0;4;0;0
C;Schouten;Bologna;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Ikone';Fiorentina;26;5,79;6,08;3;0;0;0;0;0;1;5;0;0
C;Kostic;Juventus;29;5,91;5,98;0;0;0;0;0;0;3;2;0;0
C;Marin;Empoli;28;5,98;6,02;0;0;0;0;0;0;2;3;0;0
C;Bajrami;Sassuolo;24;5,94;6,27;2;0;0;0;0;0;2;0;0;0
C;Matheus Henrique;Sassuolo;31;5,79;5,92;2;0;0;0;0;0;2;6;1;0
C;Sabiri;Fiorentina;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Lovric;Udinese;29;5,97;6,09;1;0;0;0;0;0;2;1;1;0
C;Kamada;Lazio;25;5,88;6,1;2;0;0;0;0;0;1;3;0;0
C;Zarraga;Udinese;7;6,07;6,93;2;0;0;0;0;0;0;0;0;0
C;Serdar;Verona;23;6,07;5,96;0;0;0;0;0;0;1;7;0;0
C;Strootman;Genoa;23;5,96;5,96;0;0;0;0;0;0;2;4;0;0
C;Zambo Anguissa;Napoli;33;5,82;5,85;0;0;0;0;0;0;2;2;0;0
C;Reinier;Frosinone;16;5,97;6,31;2;0;0;0;0;0;1;3;0;0
C;Racic;Sassuolo;18;5,89;6,08;1;0;0;0;0;0;1;1;0;0
C;Kovalenko;Empoli;16;5,94;6,16;1;0;0;0;0;0;1;1;0;0
C;Bove;Roma;28;5,96;5,96;0;0;0;0;0;0;1;2;0;0
C;Ricci S.;Torino;30;5,9;5,87;1;0;0;0;0;0;0;6;1;0
C;Aebischer;Bologna;31;6;5,9;0;0;0;0;0;0;1;8;0;0
C;Adli;Milan;21;5,98;6,14;1;0;0;0;0;0;2;3;0;0
C;Gonzalez J.;Lecce;27;5,94;5,94;1;0;0;0;0;0;0;6;0;0
C;Moro N.;Bologna;17;6,03;6,21;1;0;0;0;0;0;0;0;0;0
C;Prati;Cagliari;26;5,92;6;1;0;0;0;0;0;1;4;0;0
C;Payero;Udinese;28;5,88;6,02;2;0;0;0;0;0;2;6;1;0
C;Rovella;Lazio;21;6,12;6,07;0;0;0;0;0;0;2;6;0;0
C;Amrabat;Fiorentina;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Gyasi;Empoli;29;5,66;5,69;1;0;0;0;0;0;2;9;0;0
C;Volpato;Sassuolo;17;5,85;6;1;0;0;0;0;0;0;1;0;0
C;Blin;Lecce;28;5,79;5,75;0;0;0;0;0;0;1;4;0;0
C;Bondo;Monza;25;5,84;5,78;1;0;0;0;0;0;0;9;0;0
C;Fazzini;Empoli;25;5,92;5,96;1;0;0;0;0;0;1;6;0;0
C;Sulemana I.;Cagliari;19;5,89;6,13;2;0;0;0;0;0;0;4;0;0
C;Boloca;Sassuolo;30;5,85;5,82;1;0;0;0;0;0;0;6;1;0
C;Buchanan;Inter;7;6,07;6,5;1;0;0;0;0;0;0;0;0;0
C;Mitrovic S.;Verona;10;5,9;5,9;0;0;0;0;0;0;0;0;0;0
C;Saponara;Verona;10;6;6;0;0;0;0;0;0;0;0;0;0
C;Cataldi;Lazio;22;5,98;5,95;1;0;0;0;0;0;0;8;0;0
C;Deiola;Cagliari;22;5,7;5,59;1;0;0;0;0;0;0;7;0;1
C;Jankto;Cagliari;16;5,84;6,16;1;0;0;0;0;0;2;0;0;0
C;Linetty;Torino;26;5,92;5,69;0;0;0;0;0;0;0;12;0;0
C;Vignato;Salernitana;7;6;6,07;0;0;0;0;0;0;1;1;0;0
C;Traore' Hj.;Napoli;8;5,81;5,75;0;0;0;0;0;0;0;1;0;0
C;Weah;Juventus;25;5,92;5,86;0;0;0;0;0;0;1;5;0;0
C;Tameze;Torino;28;5,79;5,73;0;0;0;0;0;0;2;6;1;0
C;Musah;Milan;25;5,92;5,86;0;0;0;0;0;0;1;5;0;0
C;Urbanski;Bologna;18;5,92;5,83;0;0;0;0;0;0;0;3;0;0
C;Maleh;Empoli;34;5,79;5,66;0;0;0;0;0;0;1;11;0;0
C;Hongla;Verona;14;5,82;5,82;0;0;0;0;0;0;0;0;0;0
C;Coulibaly L.;Salernitana;27;5,72;5,65;0;0;0;0;0;0;0;5;0;0
C;Zerbin;Monza;16;5,78;5,78;0;0;0;0;0;0;1;0;1;0
C;Barrenechea;Frosinone;35;5,84;5,73;0;0;0;0;0;0;1;10;0;0
C;Rafia;Lecce;24;5,92;5,88;1;0;0;0;0;0;0;4;0;1
C;Ramadani;Lecce;34;5,82;5,72;1;0;0;0;0;0;0;13;0;0
C;Tchatchoua;Verona;25;5,76;5,76;0;0;0;0;0;0;1;2;0;0
C;Grassi;Empoli;26;5,92;5,77;0;0;0;0;0;0;1;4;1;1
C;Aramu;Genoa;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Renato Sanches;Roma;5;5,8;6,2;1;0;0;0;0;0;0;2;0;0
C;Fagioli;Juventus;8;6,06;6,25;0;0;0;0;0;0;2;1;0;0
C;Akpa Akpro;Monza;14;5,82;5,64;0;0;0;0;0;0;0;5;0;0
C;Zalewski;Roma;22;5,8;5,77;0;0;0;0;0;0;1;1;1;0
C;Miretti;Juventus;20;5,78;5,9;1;0;0;0;0;0;1;3;0;0
C;Marcos Antonio;Lazio;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Ciurria;Monza;22;5,86;5,86;0;0;0;0;0;0;1;2;0;0
C;Ranocchia F.;Empoli;9;5,89;5,72;0;0;0;0;0;0;0;3;0;0
C;Mboula;Verona;7;5,71;5,86;0;0;0;0;0;0;1;0;0;0
C;Makoumbou;Cagliari;32;5,62;5,61;1;0;0;0;0;0;0;3;2;0
C;Gelli;Frosinone;20;5,85;5,78;0;0;0;0;0;0;0;3;0;0
C;Cajuste;Napoli;22;5,8;5,68;0;0;0;0;0;0;1;7;0;0
C;Legowski;Salernitana;23;5,72;5,65;0;0;0;0;0;0;0;3;0;0
C;Kutlu;Genoa;6;6;6;0;0;0;0;0;0;0;0;0;0
C;Ibrahimovic A.;Frosinone;8;6,06;6,5;1;0;0;0;0;0;1;1;0;0
C;Dani Silva;Verona;9;5,83;5,72;0;0;0;0;0;0;0;2;0;0
C;Krunic;Milan;9;5,89;5,72;0;0;0;0;0;0;0;3;0;0
C;Sensi;Inter;1;6,5;6,5;0;0;0;0;0;0;0;0;0;0
C;Haas;Empoli;1;5,5;5;0;0;0;0;0;0;0;1;0;0
C;Klaassen;Inter;6;6;6;0;0;0;0;0;0;0;1;0;0
C;Henderson L.;Empoli;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Lopez M.;Fiorentina;16;5,75;5,66;0;0;0;0;0;0;0;1;1;0
C;Kourfalidis;Cagliari;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Bohinen;Genoa;14;5,86;5,82;0;0;0;0;0;0;0;1;0;0
C;Vignato S.;Monza;8;6;6,25;1;0;0;0;0;0;0;2;0;0
C;Lindstrom;Napoli;16;5,91;5,84;0;0;0;0;0;0;0;2;0;0
C;Gineitis;Torino;10;6,05;5,95;0;0;0;0;0;0;0;2;0;0
C;Lipani;Sassuolo;7;6;6;0;0;0;0;0;0;0;0;0;0
C;Kaba;Lecce;22;5,82;5,73;0;0;0;0;0;0;0;2;1;0
C;Martegani;Salernitana;15;5,83;6;1;0;0;0;0;0;0;1;0;0
C;Lulic K.;Frosinone;1;6;6;0;0;0;0;0;0;0;0;0;0
C;Baez;Frosinone;10;6;6,25;1;0;0;0;0;0;0;1;0;0
C;Coulibaly M.;Salernitana;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Valoti;Monza;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Dendoncker;Napoli;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Nicolussi Caviglia;Juventus;6;5,92;6;0;0;0;0;0;0;1;1;0;0
C;Obiang;Sassuolo;7;5,57;5,5;0;0;0;0;0;0;0;1;0;0
C;Adopo;Atalanta;4;5,75;6;0;0;0;0;0;0;1;0;0;0
C;Basic;Salernitana;14;5,54;5,36;0;0;0;0;0;0;0;5;0;0
C;Belahyane;Verona;2;6,25;6,25;0;0;0;0;0;0;0;0;0;0
C;Amatucci;Fiorentina;1;5,5;5,5;0;0;0;0;0;0;0;0;0;0
C;Infantino;Fiorentina;3;5,83;5,67;0;0;0;0;0;0;0;1;0;0
C;Pagano;Roma;2;6;6;0;0;0;0;0;0;0;0;0;0
C;Gomis I.;Salernitana;5;5,7;5,7;0;0;0;0;0;0;0;0;0;0
C;D'Alessandro;Monza;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Gomez;Monza;2;6,25;6,25;0;0;0;0;0;0;0;0;0;0
C;Mancosu;Cagliari;3;5,33;4,33;0;0;0;1;0;1;0;0;0;0
C;Pogba;Juventus;2;6;6;0;0;0;0;0;0;0;0;0;0
C;Benassi;Fiorentina;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Machin;Monza;8;5,94;5,81;0;0;0;0;0;0;0;2;0;0
C;Rog;Cagliari;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Melegoni;Genoa;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Garritano;Frosinone;10;5,9;5,85;0;0;0;0;0;0;0;1;0;0
C;Crociata;Empoli;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Castillejo;Sassuolo;11;5,77;5,68;0;0;0;0;0;0;0;2;0;0
C;Bourabia;Frosinone;5;5,5;5,4;0;0;0;0;0;0;0;1;0;0
C;Jagiello;Genoa;1;5;5;0;0;0;0;0;0;0;0;0;0
C;Demme;Napoli;2;6,25;6,5;0;0;0;0;0;0;1;1;0;0
C;Quina;Udinese;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Pobega;Milan;7;5,93;5,93;0;0;0;0;0;0;0;0;0;0
C;Romero L.;Milan;2;6;5,75;0;0;0;0;0;0;0;1;0;0
C;Pyyhtia;Bologna;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Pafundi;Udinese;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Helgason;Lecce;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Hrustic;Verona;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Ilkhan;Torino;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Degli Innocenti;Empoli;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Faticanti;Lecce;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Pisilli;Roma;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Belardinelli;Empoli;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Camara E.;Udinese;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Lella;Cagliari;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Haoudi;Frosinone;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Saco;Napoli;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Joselito;Verona;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Nonge;Juventus;1;5;4,5;0;0;0;0;0;0;0;1;0;0
C;Popovic;Monza;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Martinez L.;Inter;33;6,65;8,73;24;0;0;3;2;1;2;5;0;0
A;Dybala;Roma;27;6,48;8,2;13;0;0;7;7;0;9;3;0;0
A;Scamacca;Atalanta;28;6,41;7,89;12;0;0;0;0;0;6;1;0;0
A;Giroud;Milan;34;6,26;7,71;15;0;0;5;4;1;8;0;1;0
A;Osimhen;Napoli;25;6,36;7,88;15;0;0;5;3;2;2;4;1;0
A;Thuram;Inter;35;6,54;7,81;13;0;0;0;0;0;7;3;0;0
A;Lookman;Atalanta;30;6,37;7,63;11;0;0;0;0;0;7;4;0;0
A;Vlahovic;Juventus;33;6,18;7,42;16;0;0;4;2;2;3;6;1;0
A;Rafael Leao;Milan;33;6,39;7,41;9;0;0;0;0;0;9;5;0;0
A;Zapata D.;Torino;37;6,26;7,36;13;0;0;0;0;0;3;2;0;0
A;Gonzalez N.;Fiorentina;29;6,31;7,4;12;0;0;3;1;2;2;1;0;0
A;Zirkzee;Bologna;34;6,43;7,4;11;0;0;2;2;0;4;8;0;0
A;Chiesa;Juventus;32;6,28;7,17;9;0;0;1;1;0;2;1;0;0
A;Kvaratskhelia;Napoli;34;6,25;7,25;11;0;0;0;0;0;5;8;0;0
A;Berardi;Sassuolo;17;6,53;8,06;9;0;0;5;5;0;2;6;0;0
A;Soule';Frosinone;36;6,29;7,07;11;0;0;6;5;1;2;4;0;1
A;Lukaku;Roma;32;6,09;7,2;13;0;0;1;0;1;3;5;1;0
A;Cabral;Fiorentina;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Okafor;Milan;24;6,21;7,02;6;0;0;0;0;0;2;1;0;0
A;Beto;Udinese;1;5,5;5,5;0;0;0;0;0;0;0;0;0;0
A;Retegui;Genoa;29;6,09;6,79;7;0;0;1;1;0;2;5;0;0
A;Belotti;Fiorentina;24;6,21;7,1;6;0;0;0;0;0;4;1;0;0
A;Pinamonti;Sassuolo;37;5,92;6,7;11;0;0;3;2;1;1;4;0;0
A;Ngonge;Napoli;28;6,14;6,86;7;0;0;0;0;0;2;6;0;0
A;Lucca;Udinese;34;6,04;6,75;8;0;0;0;0;0;3;6;0;0
A;Luvumbo;Cagliari;30;6,27;6,75;4;0;0;0;0;0;5;5;0;0
A;Djuric;Monza;36;6,08;6,67;9;0;0;3;1;2;2;4;0;0
A;Beltran L.;Fiorentina;30;6,12;6,65;6;0;0;1;1;0;1;6;0;0
A;Cheddira;Frosinone;31;6,05;6,76;7;0;0;1;1;0;1;0;0;0
A;Immobile;Lazio;28;5,91;6,59;7;0;0;4;4;0;1;8;0;0
A;Thauvin;Udinese;25;6,2;6,84;5;0;0;1;1;0;3;4;0;0
A;Sanchez;Inter;19;6,18;6,76;2;0;0;1;1;0;5;0;0;0
A;Arnautovic;Inter;24;6,15;6,9;5;0;0;0;0;0;3;0;0;0
A;Lauriente';Sassuolo;37;5,99;6,46;5;0;0;0;0;0;5;5;0;0
A;Muriel;Atalanta;13;6,15;6,69;2;0;0;0;0;0;1;0;0;0
A;Piccoli;Lecce;32;6,02;6,41;5;0;0;1;1;0;0;5;0;0
A;Raspadori;Napoli;33;5,98;6,44;5;0;0;1;0;1;3;0;0;0
A;Ekuban;Genoa;23;6,09;6,65;4;0;0;0;0;0;1;0;0;0
A;Azmoun;Roma;15;6,23;6,77;3;0;0;0;0;0;0;4;0;0
A;Noslin;Verona;17;6,35;7,41;5;0;0;0;0;0;4;2;0;0
A;Niang;Empoli;14;6,36;7,68;6;0;0;4;4;0;1;1;0;0
A;Jovic;Milan;19;5,89;6,79;6;0;0;0;0;0;1;2;1;0
A;Barrow;Bologna;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Cambiaghi;Empoli;37;6,14;6,2;1;0;0;0;0;0;1;3;0;0
A;Dia;Salernitana;17;5,85;6,53;4;0;0;1;1;0;0;1;0;0
A;Ceesay;Lecce;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Mota;Monza;33;6;6,41;4;0;0;0;0;0;3;3;0;0
A;Vitinha O.;Genoa;6;6,42;7,33;2;0;0;0;0;0;0;2;0;0
A;Castellanos;Lazio;31;5,87;6,32;4;0;0;0;0;0;3;2;0;0
A;Sanabria;Torino;35;5,84;6,24;5;0;0;2;2;0;0;2;0;0
A;Milik;Juventus;24;6;6,46;4;0;0;0;0;0;1;2;1;0
A;Shomurodov;Cagliari;20;5,85;6,42;3;0;0;0;0;0;3;1;0;0
A;Cancellieri;Empoli;34;6;6,31;4;0;0;0;0;0;2;7;0;0
A;Toure' E.;Atalanta;9;6;6,56;2;0;0;0;0;0;0;2;0;0
A;Isaksen;Lazio;23;6,07;6,46;3;0;0;0;0;0;1;3;0;0
A;Yildiz;Juventus;21;6,05;6,29;2;0;0;0;0;0;0;3;0;0
A;Krstovic;Lecce;33;5,91;6,3;7;0;0;3;1;2;1;4;1;0
A;Correa;Inter;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Kouame';Fiorentina;20;5,95;6,3;2;0;0;0;0;0;1;0;0;0
A;Lozano;Napoli;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Almqvist;Lecce;30;5,98;6,13;2;0;0;0;0;0;1;5;0;0
A;Sansone;Lecce;22;6,02;6,3;2;0;0;0;0;0;2;4;0;0
A;Lapadula;Cagliari;21;5,88;6,24;3;0;0;1;1;0;0;3;0;0
A;Colombo;Monza;23;5,89;6,39;4;0;0;0;0;0;1;3;0;0
A;Banda;Lecce;21;6,07;6,33;2;0;0;0;0;0;3;5;1;0
A;Swiderski;Verona;13;6,08;6,54;2;0;0;0;0;0;0;0;0;0
A;Pavoletti;Cagliari;14;6,25;7,04;4;0;0;0;0;0;1;4;0;0
A;Defrel;Sassuolo;13;5,92;6,31;1;0;0;0;0;0;2;0;0;0
A;Di Francesco F.;Lecce;1;7;10;1;0;0;0;0;0;0;0;0;0
A;Brekalo;Fiorentina;11;5,91;6,18;1;0;0;0;0;0;0;0;0;0
A;Bonazzoli;Verona;22;5,89;6,3;3;0;0;0;0;0;1;2;0;0
A;Simy;Salernitana;11;6;6,82;3;0;0;0;0;0;0;0;0;0
A;Abraham;Roma;6;5,83;6,25;1;0;0;0;0;0;0;1;0;0
A;Odgaard;Bologna;9;6,22;7;2;0;0;0;0;0;1;1;0;0
A;Nzola;Fiorentina;29;5,74;6,09;3;0;0;1;1;0;2;2;0;0
A;Cerri;Empoli;11;5,86;6,05;1;0;0;0;0;0;0;2;0;0
A;Pedro;Lazio;26;5,92;6;1;0;0;0;0;0;1;4;0;0
A;Caputo;Empoli;20;5,7;6,15;3;0;0;1;1;0;0;0;0;0
A;Kaio Jorge;Frosinone;14;5,93;6,29;3;0;0;2;1;1;0;2;0;0
A;Davis K.;Udinese;5;6,2;6,6;1;0;0;0;0;0;0;2;0;0
A;Jovane;Salernitana;10;5,9;6,15;1;0;0;0;0;0;0;1;0;0
A;Solbakken;Roma;1;5,5;5,5;0;0;0;0;0;0;0;0;0;0
A;Maric;Monza;7;6,07;6,5;1;0;0;0;0;0;0;0;0;0
A;Lasagna;Verona;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Pellegri;Torino;15;5,87;6,03;1;0;0;0;0;0;1;3;0;0
A;Coda M.;Genoa;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Okereke;Torino;5;5,8;5,8;0;0;0;0;0;0;0;0;0;0
A;Henry;Verona;11;5,91;6,32;3;0;0;1;0;1;0;2;1;0
A;Pierotti;Lecce;7;6,07;6,21;0;0;0;0;0;0;1;0;0;0
A;Castro S.;Bologna;5;6;6,5;1;0;0;0;0;0;0;1;0;0
A;Weissman;Salernitana;11;5,73;6;1;0;0;0;0;0;0;0;0;0
A;Petagna;Cagliari;15;5,8;6;1;0;0;0;0;0;1;2;0;0
A;Kean;Juventus;14;6;5,93;0;0;0;0;0;0;0;2;0;0
A;Karamoh;Torino;5;6,1;6,1;0;0;0;0;0;0;0;0;0;0
A;Success;Udinese;19;5,84;5,82;1;0;0;1;0;1;1;4;0;0
A;Cuni;Frosinone;9;5,94;6,28;1;0;0;0;0;0;0;0;0;0
A;Ikwuemesi;Salernitana;23;5,67;5,8;1;0;0;0;0;0;1;2;0;0
A;Simeone;Napoli;17;5,74;5,82;1;0;0;0;0;0;0;3;0;0
A;Origi;Milan;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Esposito Se.;Inter;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Van Hooijdonk;Bologna;7;5,79;5,79;0;0;0;0;0;0;0;0;0;0
A;Seck;Frosinone;14;5,93;5,89;0;0;0;0;0;0;0;1;0;0
A;Brenner;Udinese;4;5,88;5,88;0;0;0;0;0;0;0;0;0;0
A;Destro;Empoli;11;5,68;5,59;0;0;0;0;0;0;0;2;0;0
A;Caprari;Monza;5;5,9;5,9;0;0;0;0;0;0;0;0;0;0
A;Caso;Frosinone;11;5,95;5,95;0;0;0;0;0;0;1;2;0;0
A;Botheim;Salernitana;5;5,3;5,2;0;0;0;0;0;0;0;1;0;0
A;Mulattieri;Sassuolo;12;5,88;5,88;0;0;0;0;0;0;0;1;0;0
A;Borrelli;Frosinone;1;6;6;0;0;0;0;0;0;0;0;0;0
A;Shpendi S.;Empoli;9;5,72;5,72;0;0;0;0;0;0;0;0;0;0
A;Karlsson;Bologna;6;5,92;5,92;0;0;0;0;0;0;0;0;0;0
A;Tavsan;Verona;2;6;6;0;0;0;0;0;0;0;0;0;0
A;Puscas;Genoa;3;5,33;5,33;0;0;0;0;0;0;0;0;0;0
A;Deulofeu;Udinese;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Latte Lath;Atalanta;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Ake' M.;Udinese;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Kokorin;Fiorentina;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Braaf;Verona;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Traore' C.;Milan;1;7;10;1;0;0;0;0;0;0;0;0;0
A;Raimondo;Bologna;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Kallon;Verona;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Ceide;Sassuolo;7;5,64;5,64;0;0;0;0;0;0;0;0;0;0
A;Voelkerling Persson;Lecce;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Valencia D.;Salernitana;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Alvarez A.;Sassuolo;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Rodriguez P.;Lecce;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Ekong;Empoli;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Vivaldo;Udinese;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Kvernadze;Frosinone;2;5,75;5,75;0;0;0;0;0;0;0;0;0;0
A;Bidaoui;Frosinone;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Yalcin;Genoa;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Diaw;Monza;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Burnete;Lecce;1;6;6;0;0;0;0;0;0;0;0;0;0
A;Corfitzen;Lecce;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Stewart;Salernitana;3;5,83;5,83;0;0;0;0;0;0;0;0;0;0
A;Cruz;Verona;3;5,67;5,67;0;0;0;0;0;0;0;0;0;0
A;Camarda;Milan;0;0;0;0;0;0;0;0;0;0;0;0;0
