R;Nome;Squadra;Pv;Mv;Fm;Gf;Gs;Rp;Rc;R+;R-;Ass;Amm;Esp;Au
C;Cuadrado;Juventus;20;6,35;7,12;4;0;0;0;0;0;6;5;0;0
C;Torreira;Sampdoria;36;6,15;6,43;4;0;0;0;0;0;1;6;0;0
C;Jankto;Udinese;36;5,99;6,39;4;0;0;0;0;0;5;5;0;0
C;Barak;Udinese;34;6,03;6,69;7;0;0;0;0;0;4;5;0;0
C;Lazzari;SPAL;35;6,14;6,29;2;0;0;0;0;0;1;4;0;0
C;Ramirez;Sampdoria;36;5,9;6,22;3;0;0;0;0;0;7;9;0;0
C;De Roon;Atalanta;33;5,92;6,02;3;0;0;2;1;1;2;8;1;0
C;Castro;Chievo;25;6,04;6,46;3;0;0;0;0;0;3;3;0;0
C;Hetemaj;Chievo;32;5,97;6,11;3;0;0;0;0;0;2;9;0;1
C;Borja Valero;Inter;33;5,92;6,06;2;0;0;0;0;0;0;3;0;0
C;Laxalt;Genoa;32;5,98;6,3;3;0;0;0;0;0;2;2;0;0
C;Florenzi;Roma;31;6;6,13;1;0;0;1;0;1;5;2;0;0
C;Missiroli;Sassuolo;35;5,99;6,04;1;0;0;0;0;0;1;4;0;0
C;Baselli;Torino;31;5,81;6,02;4;0;0;0;0;0;1;11;1;0
C;Benassi;Fiorentina;35;5,86;6,26;5;0;0;0;0;0;2;6;0;0
C;Dzemaili;Bologna;15;5,9;5,97;1;0;0;0;0;0;0;4;0;0
C;Praet;Sampdoria;32;6,08;6,17;1;0;0;0;0;0;2;4;0;0
C;Farago';Cagliari;33;5,97;6,27;2;0;0;0;0;0;5;2;0;0
C;Marusic;Lazio;31;6,03;6,37;3;0;0;0;0;0;4;3;1;0
C;Ciciretti;Benevento;12;6,04;6,54;2;0;0;0;0;0;0;0;0;0
C;Stoian;Crotone;30;5,77;6,02;2;0;0;0;0;0;4;5;0;0
C;Jorginho;Napoli;32;5,95;6,09;2;0;0;2;1;1;4;5;0;0
C;Pellegrini Lo.;Roma;26;5,96;6,31;3;0;0;0;0;0;2;2;1;0
C;Obi;Torino;21;6,14;6,83;5;0;0;0;0;0;1;3;0;0
C;Viviani;SPAL;29;6,07;6,19;3;0;0;1;0;1;2;9;0;0
C;Barella;Cagliari;34;6,13;6,47;6;0;0;3;3;0;1;13;1;0
C;Joao Pedro;Cagliari;22;5,73;6,3;5;0;0;1;1;0;1;5;1;0
C;Nalini;Crotone;23;6,04;6,13;0;0;0;0;0;0;3;2;0;0
C;Linetty;Sampdoria;28;6,07;6,32;3;0;0;0;0;0;2;8;0;0
C;Guilherme;Benevento;12;6,12;6,75;2;0;0;0;0;0;2;1;0;0
C;Sandro;Benevento;14;6,11;6,18;1;0;0;0;0;0;0;4;0;0
C;Kurtic;SPAL;29;5,72;5,91;3;0;0;0;0;0;0;7;0;0
C;Radovanovic;Chievo;35;5,83;5,83;1;0;0;0;0;0;1;6;1;0
C;Saponara;Fiorentina;16;6,03;6,19;0;0;0;0;0;0;4;3;0;0
C;Vecino;Inter;28;5,93;6,16;3;0;0;0;0;0;2;7;1;0
C;Rincon;Torino;36;5,9;5,82;1;0;0;0;0;0;0;12;0;0
C;Bessa;Genoa;25;5,82;6,16;3;0;0;0;0;0;2;5;0;0
C;Biglia;Milan;26;5,83;5,88;1;0;0;0;0;0;1;5;0;0
C;Bertolacci;Genoa;33;5,83;5,79;1;0;0;0;0;0;0;7;1;0
C;Poli;Bologna;31;5,9;5,94;2;0;0;0;0;0;0;8;1;0
C;Viola;Benevento;23;5,87;6,2;2;0;0;1;0;1;6;1;1;0
C;Strootman;Roma;29;5,84;5,88;1;0;0;0;0;0;0;4;0;0
C;Pulgar;Bologna;32;5,88;5,95;3;0;0;1;0;1;1;9;0;0
C;Barberis;Crotone;38;5,7;5,87;2;0;0;0;0;0;1;1;0;0
C;Mandragora;Crotone;36;5,89;5,94;2;0;0;0;0;0;0;8;0;0
C;Joao Mario N.;Inter;12;6;6,17;0;0;0;0;0;0;2;0;0;0
C;Medeiros;Genoa;10;6,1;6,75;2;0;0;0;0;0;1;1;0;0
C;Badelj;Fiorentina;27;5,96;6;2;0;0;0;0;0;0;8;1;0
C;Taider;Bologna;7;6,07;6,21;0;0;0;0;0;0;1;0;0;0
C;Cataldi;Benevento;29;5,59;5,62;1;0;0;0;0;0;3;8;1;0
C;De Rossi;Roma;21;5,9;5,9;1;0;0;0;0;0;1;6;1;0
C;Duncan;Sassuolo;26;5,77;5,73;0;0;0;0;0;0;1;4;0;0
C;Magnanelli;Sassuolo;30;5,75;5,53;0;0;0;0;0;0;0;9;2;0
C;Badu;Udinese;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Ionita;Cagliari;35;5,76;5,73;0;0;0;0;0;0;1;4;0;0
C;Giaccherini;Chievo;16;6,06;6,5;3;0;0;0;0;0;1;6;0;0
C;Lemina;Juventus;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Ninkovic;Genoa;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Di Francesco F.;Bologna;22;6,05;6,23;1;0;0;0;0;0;3;4;0;0
C;Fofana;Udinese;27;5,65;5,87;3;0;0;1;1;0;0;4;1;0
C;Djuricic;Benevento;15;5,93;5,97;0;0;0;0;0;0;1;1;0;0
C;Berenguer;Torino;18;5,92;6,22;1;0;0;0;0;0;3;1;0;0
C;Schiattarella;SPAL;27;6,07;6,11;1;0;0;0;0;0;4;12;0;0
C;Eysseric;Fiorentina;15;5,9;6,1;1;0;0;0;0;0;1;2;0;0
C;Cigarini;Cagliari;26;5,85;5,81;2;0;0;1;0;1;3;12;1;0
C;D'alessandro;Benevento;15;6,2;6,43;1;0;0;0;0;0;1;1;0;0
C;Lazovic;Genoa;19;5,97;5,97;0;0;0;0;0;0;1;2;0;0
C;Kondogbia;Inter;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Marchisio;Juventus;12;6,04;6,08;0;0;0;0;0;0;1;1;0;0
C;Hiljemark;Genoa;15;5,9;6,07;0;0;0;0;0;0;3;1;0;0
C;Donsah;Bologna;25;6,04;6,26;2;0;0;0;0;0;1;3;0;0
C;Gagliardini;Inter;28;5,75;5,61;0;0;0;0;0;0;0;8;0;0
C;Bastien;Chievo;21;5,86;5,9;1;0;0;0;0;0;0;2;1;0
C;Zuculini B;Verona;16;5,5;5,56;2;0;0;0;0;0;0;4;3;0
C;Valoti;Verona;25;5,6;5,78;3;0;0;0;0;0;0;9;0;0
C;Behrami;Udinese;20;6,08;6,1;1;0;0;0;0;0;0;5;0;0
C;Dabo;Fiorentina;10;5,9;6,05;1;0;0;0;0;0;0;1;1;0
C;Diawara;Napoli;14;6,11;6,39;1;0;0;0;0;0;1;1;0;0
C;Medel;Inter;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Benali;Crotone;10;5,95;6,25;1;0;0;0;0;0;1;2;0;0
C;Rigoni L;Genoa;22;5,89;6,14;2;0;0;0;0;0;2;5;0;0
C;Barreto;Sampdoria;26;5,67;5,67;1;0;0;0;0;0;0;4;1;0
C;Hallfredsson;Udinese;16;5,78;5,5;0;0;0;0;0;0;0;5;0;1
C;Balic;Udinese;17;5,62;5,62;0;0;0;0;0;0;1;2;0;0
C;Spinazzola;Atalanta;18;5,83;5,92;0;0;0;0;0;0;2;1;0;0
C;Nagy;Bologna;12;5,83;6,04;1;0;0;0;0;0;0;1;0;0
C;Gerson;Roma;18;5,89;6,25;2;0;0;0;0;0;1;1;0;0
C;Sensi;Sassuolo;16;6;6,31;2;0;0;0;0;0;0;2;0;0
C;Miguel Veloso;Genoa;22;5,8;5,84;1;0;0;0;0;0;0;4;0;0
C;Taarabt;Genoa;22;6;6,2;2;0;0;0;0;0;2;5;1;0
C;Gonalons;Roma;13;5,85;5,85;0;0;0;0;0;0;1;2;0;0
C;Mora;SPAL;17;5,82;5,68;0;0;0;0;0;0;0;5;0;0
C;Centurion;Genoa;2;5,5;5,5;0;0;0;0;0;0;0;0;0;0
C;Gil Dias;Fiorentina;24;5,83;6,1;2;0;0;0;0;0;1;1;0;0
C;Zuculini F;Verona;7;5,93;5,86;0;0;0;0;0;0;0;1;0;0
C;Fernandez M;Fiorentina;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Montolivo;Milan;16;5,78;5,88;1;0;0;0;0;0;1;3;1;0
C;Acquah;Torino;16;5,72;5,75;1;0;0;0;0;0;0;3;1;0
C;Kone;Udinese;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Alvarez R;Sampdoria;11;5,77;6,05;1;0;0;0;0;0;0;0;0;0
C;Locatelli;Milan;15;5,93;5,8;0;0;0;0;0;0;0;4;0;0
C;Deiola;Cagliari;9;5,94;5,78;0;0;0;0;0;0;0;3;0;0
C;Mazzitelli;Sassuolo;17;5,74;5,68;0;0;0;0;0;0;1;4;0;0
C;Rohden;Crotone;24;5,6;5,81;2;0;0;0;0;0;0;2;0;0
C;Sanchez C;Fiorentina;7;5,86;6,14;1;0;0;0;0;0;0;2;0;0
C;Garritano;Chievo;8;5,94;5,94;0;0;0;0;0;0;0;0;0;0
C;Falletti;Bologna;10;5,75;6;1;0;0;0;0;0;0;1;0;0
C;Arini;SPAL;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Crociata;Crotone;9;5,94;6,28;1;0;0;0;0;0;0;0;0;0
C;Calvano;Verona;13;5,81;5,77;0;0;0;0;0;0;0;1;0;0
C;Everton Luiz;SPAL;9;5,83;5,61;0;0;0;0;0;0;0;5;0;0
C;Aarons;Verona;10;5,4;5,4;0;0;0;0;0;0;0;0;0;0
C;Rizzo;Atalanta;10;6,1;6,7;2;0;0;0;0;0;0;0;0;0
C;Rigoni N;Chievo;14;5,46;5,39;0;0;0;0;0;0;0;3;0;0
C;Chibsah;Benevento;14;5,25;5,11;0;0;0;0;0;0;0;4;0;0
C;Cofie;Genoa;10;5,8;5,75;0;0;0;0;0;0;0;1;0;0
C;Tonev;Crotone;7;5,57;5,57;0;0;0;0;0;0;0;0;0;0
C;Memushaj;Benevento;16;5,62;5,53;0;0;0;0;0;0;0;3;0;0
C;Eramo;Benevento;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Murgia;Lazio;13;5,73;5,54;0;0;0;0;0;0;0;3;1;0
C;Lukic;Torino;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Bentancur;Juventus;11;5,82;5,82;0;0;0;0;0;0;0;0;0;0
C;Ingelsson;Udinese;5;5,7;6,3;1;0;0;0;0;0;0;0;0;0
C;Cossu;Cagliari;7;5,79;5,93;0;0;0;0;0;0;1;0;0;0
C;Omeonga;Genoa;15;5,93;5,8;0;0;0;0;0;0;0;2;1;0
C;Crisetig;Bologna;8;5,75;5,5;0;0;0;0;0;0;0;4;0;0
C;Capezzi;Sampdoria;3;6;6,33;0;0;0;0;0;0;1;0;0;0
C;Biabiany;Inter;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Buchel;Verona;21;5,57;5,36;0;0;0;0;0;0;0;9;0;0
C;Sturaro;Juventus;11;5,77;5,73;0;0;0;0;0;0;0;1;0;0
C;Kragl;Crotone;3;5,67;5,67;0;0;0;0;0;0;0;0;0;0
C;Krejci;Bologna;8;5,56;5,56;0;0;0;0;0;0;0;0;0;0
C;Fossati;Verona;16;5,47;5,31;0;0;0;0;0;0;0;5;0;0
C;Rog;Napoli;11;5,91;6,09;1;0;0;0;0;0;0;2;0;0
C;Haas;Atalanta;6;5,67;5,67;0;0;0;0;0;0;0;0;0;0
C;Del Pinto;Benevento;11;5,68;5,41;0;0;0;0;0;0;0;6;0;0
C;Diaby;Crotone;1;6;6;0;0;0;0;0;0;0;0;0;0
C;Izco;Crotone;3;5,33;5,33;0;0;0;0;0;0;0;0;0;0
C;Gnoukouri;Inter;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Crecco;Lazio;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Mauri J;Milan;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Valdifiori;Torino;9;5,5;5,44;0;0;0;0;0;0;0;1;0;0
C;Biondini;Sassuolo;6;5,67;5,67;0;0;0;0;0;0;0;1;0;0
C;Verre;Sampdoria;7;5,57;5,43;0;0;0;0;0;0;0;2;0;0
C;Laner;Verona;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Zaccagni;Verona;2;5,25;5,25;0;0;0;0;0;0;0;0;0;0
C;Falco;Bologna;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Mounier;Bologna;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Vitale;SPAL;1;6;5,5;0;0;0;0;0;0;0;1;0;0
C;Dessena;Cagliari;10;5,65;5,6;0;0;0;0;0;0;0;1;0;0
C;Di Gennaro D;Lazio;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Hagi;Fiorentina;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Gustafson;Torino;4;5,75;5,75;0;0;0;0;0;0;0;0;0;0
C;Jose' Sosa;Milan;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Cristoforo;Fiorentina;4;5,62;5,5;0;0;0;0;0;0;0;1;0;0
C;Morosini;Genoa;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Kiyine;Chievo;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Melegoni;Atalanta;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Kotnik;Crotone;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Valencia Jm;Bologna;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Suljic;Crotone;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Joao Schmidt;Atalanta;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Gaudino;Chievo;1;6;6;0;0;0;0;0;0;0;0;0;0
C;Cassata;Sassuolo;7;5,79;5,93;1;0;0;0;0;0;0;3;1;0
C;Melara;Benevento;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Bandinelli;Sassuolo;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Schiavon;SPAL;8;5,81;5,56;0;0;0;0;0;0;0;4;0;0
C;Rodriguez T;Genoa;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Brlek;Genoa;4;5,5;5,38;0;0;0;0;0;0;0;1;0;0
C;Zanellato;Crotone;1;5,5;5,5;0;0;0;0;0;0;0;0;0;0
C;Romero A;Crotone;2;5,75;5,5;0;0;0;0;0;0;0;2;0;0
C;Bruno Jordao;Lazio;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Pedro Neto;Lazio;0;0;0;0;0;0;0;0;0;0;0;0;0
C;Machach;Napoli;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Icardi;Inter;34;6,35;8,82;29;0;0;7;6;1;1;2;0;0
A;Immobile;Lazio;33;6,48;9,2;29;0;0;8;7;1;8;3;1;0
A;Dybala;Juventus;33;6,45;8,42;22;0;0;5;3;2;5;0;0;0
A;Dzeko;Roma;36;6,21;7,57;16;0;0;0;0;0;4;6;0;0
A;Mertens;Napoli;38;6,22;7,67;18;0;0;5;4;1;6;4;0;0
A;Higuain;Juventus;33;6,17;7,56;16;0;0;2;1;1;3;4;0;0
A;Callejon;Napoli;38;6,14;7,18;10;0;0;0;0;0;11;3;0;0
A;Insigne;Napoli;37;6,34;7,2;8;0;0;1;1;0;10;4;0;0
A;Gomez;Atalanta;33;6,32;7,02;6;0;0;3;2;1;9;2;0;0
A;Keita B.;Lazio;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Belotti;Torino;32;5,94;6,75;10;0;0;2;0;2;3;2;0;0
A;Quagliarella;Sampdoria;35;6,24;7,87;19;0;0;8;7;1;5;4;0;0
A;Bacca;Milan;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Iago Falque;Torino;36;6,18;7,35;12;0;0;0;0;0;7;2;0;0
A;Simeone;Fiorentina;38;6;7,17;14;0;0;0;0;0;4;3;0;0
A;Antenucci;SPAL;32;6,27;7,47;11;0;0;5;5;0;6;1;0;0
A;Ljajic;Torino;27;6,33;7,3;6;0;0;0;0;0;9;2;0;0
A;Politano;Sassuolo;36;6,14;6,9;10;0;0;2;0;2;4;1;0;0
A;Lasagna;Udinese;29;6,19;7,45;12;0;0;0;0;0;1;1;0;0
A;Zapata D.;Sampdoria;30;6,22;7,4;11;0;0;0;0;0;3;1;0;0
A;Kalinic;Milan;30;5,7;6,35;6;0;0;0;0;0;3;3;0;0
A;Inglese;Chievo;33;5,91;6,89;12;0;0;2;1;1;1;3;0;0
A;Pavoletti;Cagliari;33;5,91;6,79;11;0;0;0;0;0;0;8;0;0
A;El Shaarawy;Roma;32;5,92;6,72;7;0;0;0;0;0;5;1;0;0
A;Pazzini;Verona;18;5,67;6,31;4;0;0;4;4;0;0;1;0;0
A;Mandzukic;Juventus;32;5,88;6,33;5;0;0;0;0;0;2;3;1;0
A;Trotta;Crotone;32;5,94;6,53;7;0;0;3;2;1;2;2;0;0
A;Cutrone;Milan;26;6,13;7,31;10;0;0;0;0;0;2;3;0;0
A;Pandev;Genoa;31;6;6,42;5;0;0;0;0;0;1;4;1;0
A;Jovetic;Inter;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Petagna;Atalanta;29;5,95;6,36;4;0;0;0;0;0;3;6;0;0
A;Destro;Bologna;25;5,8;6,54;6;0;0;0;0;0;2;3;0;0
A;Thereau;Fiorentina;20;6;7,15;7;0;0;4;4;0;3;2;0;0
A;Babacar;Sassuolo;28;5,91;6,61;6;0;0;3;3;0;2;1;0;0
A;Lapadula;Genoa;26;5,79;6,35;6;0;0;4;3;1;1;3;0;0
A;Simy;Crotone;17;6,09;7,38;7;0;0;0;0;0;1;0;0;0
A;Milik;Napoli;12;6,12;7,29;5;0;0;0;0;0;0;2;0;0
A;Paloschi;SPAL;33;5,68;6,32;7;0;0;0;0;0;1;2;0;0
A;Berardi;Sassuolo;31;5,56;5,65;4;0;0;4;2;2;1;7;1;0
A;Falcinelli;Fiorentina;29;5,64;5,84;2;0;0;0;0;0;1;2;0;0
A;Schick;Roma;17;5,68;6,03;2;0;0;0;0;0;0;0;0;0
A;Ceravolo;Benevento;1;5,5;5,5;0;0;0;0;0;0;0;0;0;0
A;Diabate';Benevento;10;6,2;8,5;8;0;0;0;0;0;0;0;1;0
A;Palacio;Bologna;27;6,11;6,46;4;0;0;0;0;0;2;9;0;0
A;Cerci;Verona;23;5,76;6,17;3;0;0;1;1;0;1;1;0;0
A;Eder;Inter;18;5,97;6,42;3;0;0;0;0;0;0;4;0;0
A;Caprari;Sampdoria;32;5,84;6,25;5;0;0;0;0;0;1;4;1;0
A;Andre' Silva;Milan;22;5,7;5,98;2;0;0;0;0;0;0;0;0;0
A;Kownacki;Sampdoria;20;5,95;6,75;5;0;0;0;0;0;1;0;0;0
A;Bajic;Udinese;3;6;6;0;0;0;0;0;0;0;0;0;0
A;Nani;Lazio;14;6,04;6,82;3;0;0;0;0;0;3;2;0;0
A;Stepinski;Chievo;18;5,92;6,72;5;0;0;0;0;0;0;1;0;0
A;Barrow;Atalanta;9;6,44;7,56;3;0;0;0;0;0;1;0;0;0
A;Rossi;Genoa;8;5,94;6,31;1;0;0;0;0;0;0;0;0;0
A;Niang;Torino;24;5,75;6,19;4;0;0;0;0;0;1;5;0;0
A;Borriello;SPAL;12;5,46;5,5;1;0;0;0;0;0;0;6;0;0
A;Sau;Cagliari;27;5,78;5,85;2;0;0;1;0;1;0;2;0;0
A;Brignola;Benevento;18;6,14;6,61;3;0;0;0;0;0;2;5;0;0
A;Verde;Verona;30;5,7;6;2;0;0;0;0;0;3;0;0;0
A;Farias;Cagliari;26;5,75;5,83;1;0;0;1;0;1;4;4;0;0
A;Budimir;Crotone;21;5,69;6,36;6;0;0;0;0;0;0;8;0;0
A;Borini;Milan;23;5,83;6,07;2;0;0;0;0;0;1;4;0;0
A;Coda M;Benevento;20;5,75;6,38;4;0;0;1;1;0;1;1;0;0
A;Caicedo;Lazio;15;5,73;6,37;3;0;0;0;0;0;1;1;0;0
A;Armenteros;Benevento;8;5,69;6;1;0;0;0;0;0;0;1;0;0
A;Maxi Lopez;Udinese;27;5,72;6;2;0;0;1;1;0;2;1;0;0
A;Defrel;Roma;12;5,58;5,79;1;0;0;1;1;0;0;1;0;0
A;Boye';Torino;8;5,88;6;0;0;0;0;0;0;1;0;0;0
A;Cornelius;Atalanta;20;5,82;6,32;3;0;0;0;0;0;1;0;0;0
A;Karamoh;Inter;11;5,95;6,23;1;0;0;0;0;0;0;0;0;0
A;Pucciarelli;Chievo;19;5,55;5,82;2;0;0;0;0;0;0;3;0;0
A;Puscas;Benevento;11;5,45;5,73;1;0;0;0;0;0;0;0;0;0
A;Matri;Sassuolo;20;5,85;5,98;3;0;0;3;1;2;0;1;0;0
A;Floccari;SPAL;16;5,94;6,5;3;0;0;0;0;0;0;0;0;0
A;Tumminello;Crotone;5;6,3;8,3;3;0;0;0;0;0;1;1;0;0
A;Edera;Torino;7;6,21;6,79;1;0;0;0;0;0;1;0;0;0
A;Parigini;Benevento;18;5,69;5,64;0;0;0;0;0;0;0;2;0;0
A;Ricci F.;Crotone;18;5,86;5,97;1;0;0;0;0;0;1;4;0;0
A;Ragusa;Sassuolo;23;5,74;5,67;0;0;0;0;0;0;1;6;0;0
A;Barbosa;Inter;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Iemmello;Benevento;15;5,63;6,1;2;0;0;1;1;0;1;0;0;0
A;Kean;Verona;19;5,68;6,18;4;0;0;0;0;0;0;5;0;0
A;Petkovic;Verona;22;5,61;5,61;0;0;0;0;0;0;2;4;0;0
A;Luppi;Verona;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Pellissier;Chievo;15;5,8;6,03;1;0;0;0;0;0;1;1;0;0
A;Iturbe;Roma;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Perica;Udinese;20;5,58;5,58;1;0;0;0;0;0;0;6;0;0
A;Cop;Cagliari;2;5,5;5,5;0;0;0;0;0;0;0;0;0;0
A;Okwonkwo;Bologna;7;6,07;7,21;3;0;0;0;0;0;0;2;0;0
A;Orsolini;Bologna;12;5,92;5,92;0;0;0;0;0;0;0;0;0;0
A;Galabinov;Genoa;19;5,89;6,42;3;0;0;1;1;0;2;2;0;0
A;Lee;Verona;12;5,71;5,79;1;0;0;0;0;0;0;4;0;0
A;Matos;Verona;17;5,56;5,53;0;0;0;0;0;0;0;1;0;0
A;Kishna;Lazio;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Fares;Verona;30;5,37;5,13;0;0;0;0;0;0;1;12;0;1
A;Palladino;Genoa;4;6;5,88;0;0;0;0;0;0;0;1;0;0
A;Pjaca;Juventus;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Lombardi;Benevento;17;5,71;5,74;0;0;0;0;0;0;2;3;0;0
A;Ounas;Napoli;3;6;6;0;0;0;0;0;0;0;0;0;0
A;Avenatti;Bologna;9;5,5;5,44;0;0;0;0;0;0;0;1;0;0
A;Ceter;Cagliari;5;5,5;5,5;0;0;0;0;0;0;0;0;0;0
A;Meggiorini;Chievo;14;5,5;5,43;0;0;0;0;0;0;0;2;0;0
A;Han;Cagliari;5;5,7;5,7;0;0;0;0;0;0;0;0;0;0
A;Zekhnini;Fiorentina;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Finotto;SPAL;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Vido;Atalanta;4;5,88;5,88;0;0;0;0;0;0;0;0;0;0
A;Salcedo E.;Genoa;1;6;6;0;0;0;0;0;0;0;0;0;0
A;Acosty;Crotone;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Rebic;Fiorentina;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Gakpe';Genoa;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Djordjevic;Lazio;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Bonazzoli;SPAL;5;5,7;5,7;0;0;0;0;0;0;0;0;0;0
A;Rodriguez Ale.;Chievo;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Sadiq;Torino;3;4,67;4,67;0;0;0;0;0;0;0;0;0;0
A;Tupta;Verona;2;5,75;5,75;0;0;0;0;0;0;0;0;0;0
A;Giannetti;Cagliari;4;5,38;5,12;0;0;0;0;0;0;0;3;0;0
A;Melchiorri;Cagliari;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Ewandro;Udinese;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Pinamonti;Inter;1;6;6;0;0;0;0;0;0;0;0;0;0
A;Lo Faso;Fiorentina;2;6;6;0;0;0;0;0;0;0;0;0;0
A;Pellegri;Genoa;4;6;7,25;2;0;0;0;0;0;0;2;0;0
A;Scamacca;Sassuolo;1;6;6;0;0;0;0;0;0;0;0;0;0
A;Malle';Udinese;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Cisse' K;Benevento;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Palombi;Lazio;1;5;5;0;0;0;0;0;0;0;0;0;0
A;Leris;Chievo;2;5,5;5,5;0;0;0;0;0;0;0;0;0;0
A;Antonucci;Roma;2;6;6,5;0;0;0;0;0;0;1;0;0;0
A;Balde' I.;Sampdoria;0;0;0;0;0;0;0;0;0;0;0;0;0
